11221	Brooklyn	NY	40.69134	-73.927879	78895
11223	Brooklyn	NY	40.597139	-73.973428	78731
92345	Hesperia	CA	34.376159	-117.294397	78715
60625	Chicago	IL	41.973292	-87.700351	78651
37013	Antioch	TN	36.052231	-86.632515	78406
10453	Bronx	NY	40.852779	-73.912332	78309
11204	Brooklyn	NY	40.618779	-73.984826	78134
79912	El Paso	TX	31.848583	-106.534316	77161
87121	Albuquerque	NM	35.08917	-106.871772	76721
90706	Bellflower	CA	33.887821	-118.12725	76615
60505	Aurora	IL	41.764527	-88.294658	76573
91706	Baldwin Park	CA	34.09741	-117.968269	76571
93722	Fresno	CA	36.799361	-119.874794	76448
11203	Brooklyn	NY	40.649591	-73.934371	76174
10468	Bronx	NY	40.868093	-73.89973	76103
10029	New York	NY	40.791763	-73.94397	76003
91910	Chula Vista	CA	32.637868	-117.058031	75802
10462	Bronx	NY	40.84328	-73.860389	75784
10452	Bronx	NY	40.837393	-73.923437	75371
78572	Mission	TX	26.229223	-98.37545	75221
11218	Brooklyn	NY	40.643468	-73.976046	75220
92509	Riverside	CA	34.003266	-117.442004	75196
90255	Huntington Park	CA	33.979248	-118.217438	75066
93257	Porterville	CA	35.988087	-118.860221	75004
93550	Palmdale	CA	34.408548	-118.123592	74929
85364	Yuma	AZ	32.70226	-114.658013	74904
91709	Chino Hills	CA	33.963723	-117.738596	74796
37211	Nashville	TN	36.067234	-86.723711	74755
75070	Mckinney	TX	33.171916	-96.696296	74734
77479	Sugar Land	TX	29.566996	-95.636016	74514
66062	Olathe	KS	38.835491	-94.778691	74411
91335	Reseda	CA	34.200175	-118.540958	74363
60634	Chicago	IL	41.946189	-87.806117	74298
95823	Sacramento	CA	38.474099	-121.443454	73985
92553	Moreno Valley	CA	33.923381	-117.244837	73722
92126	San Diego	CA	32.908449	-117.14138	73343
75211	Dallas	TX	32.736986	-96.907815	73146
22193	Woodbridge	VA	38.644195	-77.352	73047
94544	Hayward	CA	37.63382	-122.0572	73026
75034	Frisco	TX	33.146638	-96.855822	72723
93065	Simi Valley	CA	34.258405	-118.775026	72508
