99338	Kennewick	WA	46.147859	-119.273473	11555
43953	Steubenville	OH	40.352555	-80.70247	11553
65026	Eldon	MO	38.324361	-92.564791	11551
14201	Buffalo	NY	42.89606	-78.886424	11549
89441	Sparks	NV	39.676372	-119.675827	11542
23072	Hayes	VA	37.290444	-76.44779	11541
19312	Berwyn	PA	40.031291	-75.454948	11539
08010	Beverly	NJ	40.055173	-74.916925	11539
35212	Birmingham	AL	33.547391	-86.75291	11539
79119	Amarillo	TX	35.109084	-102.017887	11539
02896	North Smithfield	RI	41.975186	-71.544069	11537
14219	Buffalo	NY	42.788675	-78.826431	11536
50112	Grinnell	IA	41.730188	-92.715452	11536
73089	Tuttle	OK	35.268623	-97.792855	11522
75570	New Boston	TX	33.459236	-94.438723	11518
77708	Beaumont	TX	30.146124	-94.160613	11518
98848	Quincy	WA	47.168643	-119.842939	11518
33602	Tampa	FL	27.95353	-82.457113	11515
07020	Edgewater	NJ	40.823877	-73.974152	11513
81006	Pueblo	CO	38.236135	-104.497337	11513
53534	Edgerton	WI	42.860824	-89.09331	11512
20024	Washington	DC	38.876122	-77.025374	11510
02330	Carver	MA	41.878644	-70.743198	11509
07513	Paterson	NJ	40.906182	-74.148686	11508
68112	Omaha	NE	41.374859	-95.959052	11508
70116	New Orleans	LA	29.96744	-90.064783	11507
77954	Cuero	TX	29.097035	-97.282413	11506
30337	Atlanta	GA	33.640147	-84.450081	11505
33567	Plant City	FL	27.920609	-82.116772	11505
44090	Wellington	OH	41.167515	-82.228683	11504
71351	Marksville	LA	31.184246	-91.960829	11502
34240	Sarasota	FL	27.364246	-82.319337	11501
76088	Weatherford	TX	32.85131	-97.901635	11499
72110	Morrilton	AR	35.156495	-92.781326	11498
01463	Pepperell	MA	42.670643	-71.602858	11497
97056	Scappoose	OR	45.772037	-122.96941	11497
54843	Hayward	WI	46.023604	-91.293027	11487
48732	Essexville	MI	43.612331	-83.789822	11483
06268	Storrs Mansfield	CT	41.800444	-72.24803	11481
86322	Camp Verde	AZ	34.500279	-111.801158	11480
97232	Portland	OR	45.528929	-122.643927	11472
47460	Spencer	IN	39.285969	-86.792025	11471
64089	Smithville	MO	39.393886	-94.5609	11470
62454	Robinson	IL	38.999665	-87.755852	11467
38843	Fulton	MS	34.262054	-88.376344	11467
72112	Newport	AR	35.580917	-91.229715	11467
72227	Little Rock	AR	34.775283	-92.374573	11462
66112	Kansas City	KS	39.11452	-94.773577	11458
35064	Fairfield	AL	33.476072	-86.920253	11458
32459	Santa Rosa Beach	FL	30.360668	-86.185532	11457
78612	Cedar Creek	TX	30.094098	-97.495104	11457
18080	Slatington	PA	40.735856	-75.635308	11456
41653	Prestonsburg	KY	37.654691	-82.757956	11451
79316	Brownfield	TX	33.137907	-102.326183	11451
81147	Pagosa Springs	CO	37.322856	-107.085622	11446
67235	Wichita	KS	37.688993	-97.500046	11446
23836	Chester	VA	37.345226	-77.346743	11444
