27577	Smithfield	NC	35.489638	-78.332894	22911
85024	Phoenix	AZ	33.736104	-112.029599	22898
48390	Walled Lake	MI	42.550711	-83.474218	22898
42503	Somerset	KY	37.16496	-84.519399	22894
33860	Mulberry	FL	27.762895	-82.025348	22886
79606	Abilene	TX	32.362783	-99.817314	22885
58554	Mandan	ND	46.742723	-100.9353	22884
39702	Columbus	MS	33.439736	-88.344713	22883
96813	Honolulu	HI	21.316548	-157.845053	22881
06112	Hartford	CT	41.793336	-72.695823	22879
98106	Seattle	WA	47.544034	-122.349874	22873
92602	Irvine	CA	33.754048	-117.752273	22871
70114	New Orleans	LA	29.937445	-90.032322	22870
01104	Springfield	MA	42.134009	-72.565378	22865
40031	La Grange	KY	38.429416	-85.400814	22863
71301	Alexandria	LA	31.274156	-92.467107	22859
13208	Syracuse	NY	43.078768	-76.14523	22854
23324	Chesapeake	VA	36.799721	-76.273447	22851
98405	Tacoma	WA	47.245647	-122.472399	22851
73507	Lawton	OK	34.795717	-98.629094	22847
29169	West Columbia	SC	33.997527	-81.097406	22845
07008	Carteret	NJ	40.58379	-74.227457	22844
96007	Anderson	CA	40.458029	-122.27783	22841
75092	Sherman	TX	33.652101	-96.700254	22839
21202	Baltimore	MD	39.296526	-76.607016	22832
08638	Trenton	NJ	40.254018	-74.763385	22832
91202	Glendale	CA	34.168366	-118.267771	22830
01602	Worcester	MA	42.269189	-71.850728	22819
45039	Maineville	OH	39.328643	-84.245766	22814
07901	Summit	NJ	40.714923	-74.366372	22806
33544	Wesley Chapel	FL	28.254039	-82.366223	22800
33967	Fort Myers	FL	26.471507	-81.81224	22799
78634	Hutto	TX	30.560322	-97.546399	22791
63139	Saint Louis	MO	38.610412	-90.291723	22789
14617	Rochester	NY	43.225497	-77.593527	22789
60419	Dolton	IL	41.629149	-87.59882	22788
44310	Akron	OH	41.105729	-81.494414	22786
91201	Glendale	CA	34.17051	-118.289463	22781
83616	Eagle	ID	43.775559	-116.394918	22780
77632	Orange	TX	30.201442	-93.804542	22776
67218	Wichita	KS	37.668511	-97.280418	22772
34772	Saint Cloud	FL	28.163035	-81.264079	22770
71446	Leesville	LA	31.166711	-93.186912	22762
28613	Conover	NC	35.737687	-81.207681	22759
48214	Detroit	MI	42.365116	-82.987644	22759
32953	Merritt Island	FL	28.441679	-80.702628	22754
32926	Cocoa	FL	28.388697	-80.818152	22752
76034	Colleyville	TX	32.891787	-97.149641	22748
46323	Hammond	IN	41.589434	-87.453729	22743
60491	Homer Glen	IL	41.602523	-87.962618	22743
54301	Green Bay	WI	44.480778	-88.016063	22742
06610	Bridgeport	CT	41.209283	-73.164603	22735
60108	Bloomingdale	IL	41.950022	-88.091865	22735
43004	Blacklick	OH	40.017344	-82.798786	22727
